"","logFC","logCPM","LR","PValue","FDR"
"oases2_k37_Locus_6149_Transcript_3_1",-4.53868752666907,3.94168487235817,11.0884040127975,0.000868692152403943,0.012218161741328
"TRINITY_DN34915_c3_g2_i3",-4.57013087681087,1.40853801351573,11.0825174014524,0.000871454138812323,0.0122507872691718
"oases2_k49_Locus_10608_Transcript_4_1",-5.31327988321614,3.80686452033944,11.0811955686329,0.000872075559611104,0.0122533031698985
"oases6_CL4839Contig1_1",-6.71007557842578,2.09424942132682,11.0780977518872,0.000873533662542006,0.0122675665570174
"oases3_CL6219Contig1_1",-6.61568726477874,1.01617127644734,11.076103221811,0.000874473766369584,0.0122745445949515
"TRINITY_DN22974_c0_g1_i1",-6.41647254703872,1.00693638106171,11.0723421400737,0.000876249301983375,0.0122932361545732
"oases2_CL11Contig3_1",-7.1225291802901,1.23366068666808,11.0704394924577,0.000877148893573681,0.0122955660280143
"oases3_k25_Locus_38271_Transcript_2_1",-4.08741781754673,1.84047677474429,11.069403114322,0.000877639296641694,0.0122955660280143
"oases3_k49_Locus_18281_Transcript_1_1",4.42338210024321,2.42167800005354,11.0686673706953,0.00087798761088139,0.0122955660280143
"oases6_k25_Locus_57735_Transcript_3_1",6.61519383220926,3.96613274122935,11.068237274926,0.000878191290655462,0.0122955660280143
"oases2_k43_Locus_19480_Transcript_1_1",-6.5775342688751,1.46929297137362,11.0658949213283,0.00087930139405148,0.0123048877245385
"oases2_CL14084Contig1_1",-4.40973936409661,3.08510637221899,11.0581740372126,0.000882970579433188,0.0123499935489004
"TRINITY_DN42351_c1_g4_i5",-2.91608907728045,8.11870342965536,11.0563628736505,0.000883833535112929,0.0123522309323547
"oases6_k49_Locus_4464_Transcript_13_1",3.51323117713693,3.40149078999461,11.0553622581388,0.000884310658751937,0.0123522309323547
"oases3_CL319Contig1_1",-2.58087861611338,5.71888961057758,11.0550204189711,0.000884473717633763,0.0123522309323547
"oases6_k43_Locus_254_Transcript_29_2",-3.67090091344856,4.5696786648661,11.0540963716251,0.00088491464468086,0.0123522309323547
"oases6_k31_Locus_4770_Transcript_3_1",-2.9642387735698,8.42313960806554,11.0513766574461,0.000886213698739129,0.0123641320770184
"oases3_k43_Locus_26348_Transcript_1_1",2.98509337335818,6.58156490426853,11.0488538972195,0.000887420402390497,0.0123747334460234
"oases3_CL23003Contig1_1",-3.98072489979747,2.72869684225979,11.0470208240849,0.000888298252078089,0.0123757898188521
"oases3_k25_Locus_11613_Transcript_1_1",-6.97938836761039,2.37734916592104,11.0468295356739,0.000888389909723331,0.0123757898188521
"oases3_k43_Locus_5025_Transcript_2_1",-6.54337345314014,1.75397901540948,11.0425913067418,0.000890423151449554,0.0123978777055022
"oases6_CL9040Contig1_1",2.29472124321123,6.05924853291872,11.0412451173548,0.000891069954263323,0.0124006489011902
"oases3_k37_Locus_14607_Transcript_2_1",-6.4692313503521,1.54455508312231,11.0395760834714,0.000891872533501711,0.0124055840998475
"oases2_k49_Locus_3843_Transcript_2_1",-4.79578620297474,2.50450350764899,11.0311571623033,0.000895932048004968,0.0124501949167898
"oases3_k43_Locus_50046_Transcript_1_1",6.2449840880553,3.0931677358076,11.0305124030234,0.000896243713082146,0.0124501949167898
"oases6_k37_Locus_20910_Transcript_1_1",-3.34188479383805,4.16211621737881,11.0301303962285,0.000896428420021622,0.0124501949167898
"oases3_k49_Locus_70280_Transcript_1_1",-7.50810580967769,1.6123775764233,11.0285578969855,0.000897189156127917,0.0124545145312314
"oases2_CL1814Contig1_1",-5.85840690092343,2.8252551966221,11.0209488042323,0.000900879476294502,0.0124994770623747
"oases3_k37_Locus_12575_Transcript_7_2",8.92036377821015,2.84296766341367,11.0192827442839,0.000901689541337338,0.0125044517565329
"oases6_k43_Locus_36303_Transcript_5_1",6.44504084226391,3.40239218538122,11.0172095825622,0.000902698574130486,0.0125121793353202
"oases6_k49_Locus_3656_Transcript_4_1",-3.54758939543175,5.50911809716313,11.0133821647016,0.000904564424591835,0.0125252082993618
"oases3_CL8Contig14_1",-4.1290019021027,4.33141436285661,11.0130475367417,0.000904727739570074,0.0125252082993618
"oases6_CL13462Contig1_1",-7.53580803637723,2.33219394899065,11.0124992990235,0.000904995371092043,0.0125252082993618
"oases6_k43_Locus_22831_Transcript_2_1",2.77976891036826,4.48717186206403,11.0096308602021,0.000906396953492973,0.0125383402747425
"oases2_k43_Locus_5108_Transcript_4_1",-4.3356064371771,2.9126332198785,11.0076615425479,0.000907360475757867,0.0125454024042129
"oases2_CL1063Contig1_1",-4.96088397454633,1.78162991962299,11.0016162421459,0.000910324715193274,0.0125801061190432
"oases3_k25_Locus_2427_Transcript_11_1",-6.95270343845193,1.55670526294985,10.9971718076706,0.000912510232434038,0.0125990172892585
"oases2_k43_Locus_19199_Transcript_1_1",-5.08170499009256,2.74060900513101,10.996983307113,0.000912603043339807,0.0125990172892585
"oases2_CL3700Contig1_1",-6.98114782959022,1.23431707756026,10.9953947310755,0.000913385580341659,0.0126035377488699
"TRINITY_DN35248_c13_g1_i2",-7.65408750982687,1.68481815405857,10.9910263417599,0.000915540960578079,0.0126269877302038
"oases2_CL10805Contig1_1",-5.45252108569178,2.4235189919706,10.9865349248095,0.00091776240474259,0.0126513250557199
"oases6_k25_Locus_57118_Transcript_4_1",5.91326689587985,3.23959289690459,10.9808829284111,0.000920565614009306,0.0126831788001708
"oases2_k37_Locus_9235_Transcript_2_1",-4.89706349193952,2.43545035366258,10.9800305527233,0.000920989115589782,0.0126831788001708
"TRINITY_DN32125_c1_g2_i2",-6.69062354994212,1.08319778029535,10.9769204013367,0.000922536060933945,0.012693244959639
"oases3_k25_Locus_48458_Transcript_7_1",-4.70214176805061,2.32372816852098,10.9764718289343,0.000922759391167974,0.012693244959639
"oases2_CL446Contig2_1",-7.92283227595655,1.25533684477577,10.975033962495,0.000923475628584741,0.012693244959639
"oases2_CL551Contig2_1",-7.30019322504924,1.27713745187403,10.9744639232264,0.000923759735033504,0.012693244959639
"oases2_CL2192Contig1_1",-7.06505252475297,1.88839290871907,10.9739583901108,0.000924011765676038,0.012693244959639
"oases3_k31_Locus_32632_Transcript_9_1",6.26664924209715,2.51848642908277,10.9718086313451,0.000925084292235317,0.0126962292238986
"oases3_k37_Locus_50648_Transcript_1_1",5.65906860909263,4.06884721578131,10.9716852206654,0.000925145900694279,0.0126962292238986
"oases6_k49_Locus_1919_Transcript_3_1",-4.39095058800172,2.20574822785975,10.9687541005966,0.000926610379625127,0.0127035027984802
"oases3_k43_Locus_21282_Transcript_6_1",-3.70941185066134,3.35590891369151,10.968481466545,0.000926746715177995,0.0127035027984802
"oases6_k49_Locus_17287_Transcript_3_1",-3.72630759635223,2.88497845925648,10.9678710498377,0.000927052038554505,0.0127035027984802
"oases3_k37_Locus_50445_Transcript_1_1",5.4361742366214,4.30131153527381,10.9642019548194,0.000928889421512471,0.0127223855783216
"oases2_k37_Locus_10450_Transcript_1_1",-3.93230628294091,3.02086569047649,10.9598446218465,0.000931076238533627,0.0127460332921158
"oases6_k37_Locus_6775_Transcript_4_1",-2.65657465032058,4.73087715382571,10.9502577204444,0.000935905964468401,0.0128058200494011
"oases6_k43_Locus_2106_Transcript_6_2",-3.0176522291409,6.84638649355333,10.9492267481691,0.000936426857796726,0.0128066199505296
"oases2_k49_Locus_40892_Transcript_1_1",4.53963441360176,4.23942878078123,10.9450776749658,0.000938526120451155,0.0128289942644493
"oases3_k37_Locus_73456_Transcript_1_1",-7.28497001722734,1.25059607253099,10.9432101930913,0.000939472542658546,0.0128311595502658
"oases2_CL13770Contig1_1",-5.32924733207149,1.77489812081771,10.9424830475551,0.000939841314119119,0.0128311595502658
"oases3_k49_Locus_7853_Transcript_1_1",-5.13249970891739,1.81095662467,10.9415888281454,0.000940295017671603,0.0128311595502658
"oases2_k37_Locus_21073_Transcript_4_1",3.676918982771,3.45150263122004,10.9411104957191,0.000940537801944091,0.0128311595502658
"oases3_k37_Locus_29744_Transcript_4_1",-4.24928231372893,3.56122469348798,10.9381209276678,0.000942056635404827,0.0128455521717879
"oases6_k49_Locus_248_Transcript_16_8",5.31976121028918,13.5189937474236,10.9370888770109,0.00094258153863265,0.0128463844148094
"oases3_k25_Locus_25095_Transcript_2_1",5.53284965135317,4.47222001288093,10.9359886951276,0.000943141419194618,0.0128476923084977
"oases2_CL279Contig1_1",-5.70342011948111,2.47018811260349,10.9304515208864,0.000945964386162459,0.0128764702692682
"oases2_k31_Locus_5988_Transcript_1_1",-5.04657358893882,2.88913603484435,10.9294921493511,0.000946454361420742,0.0128764702692682
"oases6_k25_Locus_12301_Transcript_5_1",-4.89092275005718,3.12903451266578,10.9291114646513,0.000946648857811438,0.0128764702692682
"oases2_k43_Locus_2714_Transcript_1_1",-7.50063312321015,1.29349733144001,10.9266997871308,0.00094788195216474,0.0128869134920227
"oases6_CL442Contig1_1",-6.80665130658607,1.38492788634833,10.9144311466094,0.000954180118207176,0.0129661747760694
"oases3_k31_Locus_1039_Transcript_31_2",-2.86011856473537,6.81381101860071,10.9130794857358,0.000954876582501919,0.012968844433449
"oases3_k31_Locus_5154_Transcript_7_1",-2.91771712360181,4.3138916447331,10.9122327081395,0.000955313159682096,0.012968844433449
"oases3_CL417Contig2_1",-4.0643416928442,2.60119113275237,10.9063665158223,0.000958343167887678,0.0130036039644691
"TRINITY_DN34436_c1_g2_i1",-6.16493931299341,1.10078550770361,10.9009998278115,0.000961123682892451,0.0130349457757216
"oases6_k37_Locus_19883_Transcript_1_1",-6.79275991831445,2.06687607310866,10.8967162693665,0.000963348874483537,0.0130587291874435
"oases2_k49_Locus_14444_Transcript_1_1",-7.047669588813,2.2583595981849,10.8907373630807,0.00096646346563673,0.0130924962020232
"oases3_k31_Locus_2618_Transcript_3_1",-3.40863201998732,3.66324629282941,10.8901204843394,0.000966785395144707,0.0130924962020232
"oases6_CL14012Contig1_1",4.10381511743453,6.88495285608228,10.8888095583901,0.000967469886044341,0.0130953621818729
"oases2_CL362Contig1_1",-5.59847009391967,2.35478474062745,10.8870811963074,0.000968373087330144,0.0130998962127844
"TRINITY_DN34995_c0_g6_i5",-5.18097540618321,2.52799738500848,10.8863586977731,0.000968750900692654,0.0130998962127844
"oases6_k25_Locus_3291_Transcript_4_1",-6.81853472689789,1.19710803483739,10.8825620634399,0.000970738710930893,0.0131203698684823
"oases2_k25_Locus_39803_Transcript_1_1",-5.64947202389514,2.58565746332833,10.8741649694828,0.000975149853117633,0.0131727619860575
"oases6_CL83Contig6_1",-4.70282687192967,2.94370479443394,10.8733740842458,0.000975566362150788,0.0131727619860575
"oases2_k25_Locus_16903_Transcript_1_1",-5.37336917819636,2.17473484879819,10.8724563465372,0.000976049901816818,0.0131728684117519
"oases6_k49_Locus_1017_Transcript_41_1",-2.38178163111816,5.96704448367215,10.8710143678495,0.000976810144318865,0.0131767073242897
"oases6_k49_Locus_691_Transcript_1_1",-4.42727536682795,2.17501959547618,10.8651577475176,0.000979904041581077,0.0132120070728074
"oases6_k37_Locus_14673_Transcript_1_1",-7.32175279901978,1.40603898127256,10.8640487315033,0.000980491020274135,0.0132134882313732
"oases3_k49_Locus_316_Transcript_5_1",-6.95896369756475,2.16248469184087,10.8613577785447,0.000981916763156809,0.0132262659722104
"oases3_CL18046Contig1_1",-5.90229750115558,3.10459986920064,10.8556891239819,0.000984927040010663,0.013260364339356
"oases6_k25_Locus_6522_Transcript_3_2",-7.46105089237823,1.99729150882176,10.849332322287,0.000988313851916025,0.0132946340930829
"oases3_k31_Locus_25880_Transcript_1_1",-5.0692803966756,2.28657139596245,10.8483796446027,0.000988822438555133,0.0132946340930829
"oases6_k25_Locus_1064_Transcript_10_1",2.36028821370772,5.82171753353773,10.848210760624,0.000988912624819482,0.0132946340930829
"oases2_k31_Locus_10147_Transcript_2_1",-3.46868502435031,6.44678294282283,10.844092996986,0.000991114140467327,0.0133177656507046
"oases3_k37_Locus_29360_Transcript_4_1",5.05646831790059,3.72385479569491,10.8384563914531,0.000994135725494565,0.013351888836977
"oases3_k31_Locus_3257_Transcript_4_1",-7.11167967278219,2.77265512598157,10.8327801407413,0.000997187977254171,0.013382032365142
"oases6_CL15707Contig1_1",-4.73827895141023,1.77472313624372,10.8324857615849,0.000997346529993975,0.013382032365142
"oases6_CL104Contig2_1",-3.09080177770271,5.80456289580461,10.8227360112284,0.00100261217930338,0.0134461703116841
"oases2_CL578Contig1_1",-5.11907701268703,2.37215684773621,10.8147699632431,0.00100693534983658,0.0134973011582285
"oases3_k25_Locus_26797_Transcript_1_1",7.52249379416225,1.82407011826093,10.8139167755311,0.0010073994906499,0.0134973011582285
"oases2_k43_Locus_2797_Transcript_1_1",-3.42514526271022,3.75994775552555,10.8123446708345,0.00100825529465621,0.013502235072635
"oases6_k25_Locus_23476_Transcript_7_1",-4.23698974724445,4.39489021525579,10.8092768508981,0.00100992743652368,0.0135120816443646
"TRINITY_DN60131_c0_g1_i1",-4.4320640931689,2.70890939847962,10.8092054588573,0.00100996638274842,0.0135120816443646
"oases3_k37_Locus_8151_Transcript_3_1",-5.12510928768941,2.57934441368457,10.8080128577775,0.00101061720247504,0.0135142601667521
"oases3_k37_Locus_8853_Transcript_2_1",-4.44794271244708,7.9835922402456,10.805867712793,0.00101178890697915,0.0135178719756462
"oases2_k31_Locus_94_Transcript_10_1",3.70236683308912,5.96944086838691,10.8055888294152,0.00101194133738095,0.0135178719756462
"oases3_k31_Locus_2523_Transcript_1_1",8.35372776557512,2.37341781225961,10.8048383490976,0.00101235164575324,0.0135178719756462
"oases2_k43_Locus_604_Transcript_9_1",-2.84802712421371,4.99715021052752,10.8031393433047,0.00101328116097992,0.0135237631191219
"TRINITY_DN35802_c9_g2_i1",-4.79678277036187,1.53664177877025,10.8009768915361,0.00101446547303392,0.0135310240975444
"oases2_CL726Contig1_1",-3.31643883985746,5.03047653863725,10.8003621989013,0.00101480237779301,0.0135310240975444
"oases3_k25_Locus_216_Transcript_21_1",-4.06872255368721,2.63505182363248,10.7959352331486,0.00101723208242799,0.0135568937876615
"oases2_CL3686Contig1_1",-7.00069741031552,1.33683394080775,10.7935495164882,0.00101854390257318,0.0135678474448589
"oases3_k31_Locus_12910_Transcript_3_1",-6.96299219458206,1.43904911863932,10.791867833735,0.00101946962761743,0.0135736499361717
"oases3_k25_Locus_31581_Transcript_1_1",-4.57462254496957,3.27158253461293,10.7902081919079,0.00102038405392041,0.0135746088255862
"oases3_k49_Locus_15025_Transcript_2_1",-3.4163425592514,4.88345592754334,10.7899580020722,0.00102052197497186,0.0135746088255862
"oases3_k31_Locus_17327_Transcript_3_1",3.02363617206252,5.20176394354424,10.788521458888,0.00102131425681297,0.0135786255536142
"oases3_CL20346Contig1_1",2.59765425229324,6.5487661279662,10.7838368916319,0.00102390221229341,0.0136021001292082
"oases6_k37_Locus_11077_Transcript_3_1",5.07985000389624,4.0707096751615,10.7835476710642,0.00102406220731563,0.0136021001292082
"oases6_k25_Locus_462_Transcript_1_1",-4.57114126199285,2.80286384344009,10.7823012589958,0.00102475200406158,0.0136047372964916
"oases6_CL12942Contig1_1",-5.29303856628121,2.19773553425216,10.7765533853445,0.00102793911156983,0.0136405106640224
"oases2_k25_Locus_19272_Transcript_4_1",2.86167999659439,6.07804133170967,10.775080319659,0.00102875751641408,0.0136448326913657
"oases6_k37_Locus_2509_Transcript_8_1",-2.87121491327747,4.9985809857893,10.7721855898996,0.0010303676888164,0.01365920691216
"oases3_k25_Locus_9128_Transcript_2_1",-7.33214623485895,2.10878208548353,10.7713594249477,0.00103082770442747,0.01365920691216
"oases6_CL13754Contig1_1",4.72197684199298,3.4880648607853,10.7688764652232,0.00103221148792942,0.0136630132839523
"oases3_k43_Locus_121_Transcript_12_1",3.02361960937388,5.40997135997479,10.7687282550459,0.00103229414664812,0.0136630132839523
"oases3_k49_Locus_2412_Transcript_38_1",-2.48164157518769,6.58360009377264,10.7674756284541,0.0010329930200229,0.0136630132839523
"oases3_k49_Locus_14388_Transcript_7_1",4.15281708596757,4.39889984622863,10.7673047620449,0.0010330883879756,0.0136630132839523
"TRINITY_DN35352_c7_g1_i4",-6.58791798645591,1.21816886634983,10.7608836355741,0.00103667875969368,0.0137039530171632
"oases3_k25_Locus_6339_Transcript_3_1",-6.80751417027922,2.23080433129491,10.7594832433846,0.00103746346352457,0.0137077829956343
"oases3_k49_Locus_34316_Transcript_2_1",-4.65469706034571,3.34735623442587,10.7557768809508,0.0010395432082742,0.013728712260346
"oases2_k49_Locus_16101_Transcript_1_1",-7.36553279576198,1.33569576137295,10.7524261395967,0.00104142703301098,0.0137433346687412
"oases3_k43_Locus_30303_Transcript_1_1",4.61023220781356,4.77797077690727,10.7520425065832,0.00104164293600375,0.0137433346687412
"oases3_k37_Locus_4514_Transcript_22_1",-2.96197213114128,5.07774055139097,10.7492416596891,0.00104322058363425,0.0137575956396033
"oases3_k43_Locus_5694_Transcript_9_1",-6.87100490893526,1.70289040438801,10.7369871861761,0.00105015169361154,0.0138424088542971
"oases3_k49_Locus_31090_Transcript_1_1",5.15318256954827,3.41656802367662,10.7317692080897,0.00105311709448394,0.013874892870903
"oases6_k25_Locus_17561_Transcript_4_1",-6.58804208351124,1.35118004231001,10.729872853193,0.00105419689877045,0.0138810357024938
"oases6_k25_Locus_437_Transcript_3_1",-4.42969012075606,3.96440621511789,10.7291903468088,0.00105458579901954,0.0138810357024938
"oases2_k49_Locus_17268_Transcript_1_1",-7.21990638397741,1.49849045324244,10.7275284911963,0.00105553335104434,0.0138869076597729
"oases6_k43_Locus_5064_Transcript_8_1",-4.284786158642,2.355247324132,10.7227337977038,0.00105827200461363,0.0139146769837633
"oases6_k43_Locus_9267_Transcript_4_1",-4.34252669478419,1.9952324145308,10.7220748196986,0.00105864896384737,0.0139146769837633
"oases6_k25_Locus_18244_Transcript_1_1",-7.27261492351073,2.24897939073652,10.7188186073239,0.0010605136295362,0.0139223891784272
"oases6_k49_Locus_12407_Transcript_1_1",-7.25906169711613,1.52209438980677,10.7187414845543,0.00106055783403702,0.0139223891784272
"oases3_CL22196Contig1_1",2.59714721228825,8.00095499327933,10.718416919576,0.00106074388555215,0.0139223891784272
"oases3_k43_Locus_6491_Transcript_2_1",-3.63981076586627,4.73312363686178,10.707069312049,0.00106726951069985,0.01399971997101
"oases2_k25_Locus_3307_Transcript_1_1",-5.41242586087188,3.05290017110818,10.7064154988664,0.00106764673137767,0.01399971997101
"TRINITY_DN34221_c4_g1_i1",-4.84522368781966,1.66199941422553,10.7002270100443,0.00107122389600036,0.0140399785025243
"oases6_k37_Locus_34224_Transcript_1_1",3.93794709341509,3.60641949602335,10.6987226608438,0.00107209529301318,0.014044752622851
"oases6_CL12Contig1_1",-3.43875933119048,5.42050881427747,10.6941848200146,0.00107472819147535,0.0140725874868645
"oases3_k25_Locus_17153_Transcript_1_1",-5.21764712909916,2.34271340394892,10.6811641957673,0.00108231924688514,0.014162887568547
"oases6_k31_Locus_25081_Transcript_3_1",4.15916594131665,4.92092413038277,10.6806036669557,0.00108264725148458,0.014162887568547
"oases3_k31_Locus_7194_Transcript_2_1",-5.64924556397542,3.19594867324186,10.6735089502349,0.00108680756745799,0.0142105990430508
"oases6_k25_Locus_36447_Transcript_1_1",3.5712079807119,3.53697181275934,10.6718884597555,0.0010877600836392,0.0142163415555941
"oases3_k49_Locus_1117_Transcript_33_1",-3.01944022405609,4.85424115772758,10.6703293186604,0.00108867733606471,0.0142216179929132
"TRINITY_DN33734_c2_g7_i2",-5.11112043538246,1.96255004814627,10.6666863185628,0.00109082358673488,0.0142330052242516
"TRINITY_DN31601_c0_g1_i1",-6.76145750511609,1.44874618531555,10.6662699668172,0.00109106915013232,0.0142330052242516
"oases3_k43_Locus_78187_Transcript_2_1",-3.80097702075598,2.2617522846516,10.666233173756,0.00109109085329263,0.0142330052242516
"oases3_CL14497Contig1_1",-5.49425443718354,2.19441635880306,10.6638184378279,0.00109251619127384,0.0142405974859239
"oases6_k43_Locus_12986_Transcript_4_1",5.05164214243865,4.15283834050984,10.6635050786029,0.00109270129477823,0.0142405974859239
"oases3_CL4155Contig1_1",-3.6640526085222,4.05008962597217,10.6610847217429,0.0010941320859001,0.0142525371528304
"oases6_CL906Contig1_1",-3.88765456205191,5.79352549549592,10.6587535868449,0.00109551192520918,0.014263802189348
"oases3_CL4881Contig1_1",-3.34980759516171,4.65098759190063,10.6571448771889,0.00109646517486053,0.0142695049589227
"oases6_k43_Locus_17649_Transcript_3_1",4.27334244537691,9.39972517201326,10.6557032890662,0.00109732010856139,0.0142723955569532
"oases6_CL1Contig28_1",-7.10349156445379,1.51675579898529,10.6550327375521,0.00109771800882178,0.0142723955569532
"oases3_CL1Contig96_1",-4.48092193953926,4.80086477511153,10.6540022486125,0.00109832977777876,0.014273648458848
"oases2_k49_Locus_23173_Transcript_1_1",-4.32951689735359,2.89528821173252,10.6519625852537,0.00109954167904146,0.0142826957126521
"oases2_CL9847Contig1_1",3.25923647367201,4.15615329480139,10.6498069697465,0.00110082394556502,0.0142906345785347
"TRINITY_DN29478_c1_g1_i1",-5.14583488368034,2.50048905082232,10.649200654221,0.00110118488447292,0.0142906345785347
"oases3_k31_Locus_23274_Transcript_6_1",4.6583485639558,3.25521032249188,10.6462741807175,0.0011029286947802,0.0143065607837203
"oases3_k25_Locus_45311_Transcript_1_1",-5.51898766121504,2.34657397765279,10.6448720692987,0.00110376516646945,0.0143107081087101
"oases3_k31_Locus_31_Transcript_8_1",-6.25155347363297,4.08402417047815,10.6432405136903,0.00110473932788326,0.0143166359131489
"oases2_k49_Locus_15064_Transcript_1_1",-4.44190367738184,2.15009900122498,10.6409757652029,0.00110609299480948,0.0143237992863627
"oases2_CL93Contig2_1",-3.48056544845515,4.99575203490343,10.6397982939476,0.00110679744613167,0.0143237992863627
"TRINITY_DN33417_c0_g1_i19",-6.69301652364927,1.09961980972452,10.6397209453391,0.00110684373773439,0.0143237992863627
"oases2_CL7589Contig1_1",-7.20590967349136,1.32134516459988,10.6343134209168,0.00111008489312094,0.0143590336432001
"oases6_k43_Locus_350_Transcript_5_1",-3.38273814288729,5.58003903513856,10.6332093045068,0.00111074785650303,0.0143592274249777
"oases2_k49_Locus_16182_Transcript_2_1",-5.65520462245551,2.85254112615688,10.632458040724,0.00111119917955464,0.0143592274249777
"oases3_k25_Locus_15215_Transcript_1_1",-4.15822467493535,3.52027342401302,10.6315440898485,0.00111174848729757,0.0143592274249777
"oases3_CL18063Contig1_1",-7.95846489403598,1.8436119945504,10.6308366618784,0.00111217385811285,0.0143592274249777
"oases6_k43_Locus_19169_Transcript_1_1",-3.42391553860977,5.78434939256384,10.6267884097945,0.001114611208763,0.0143839901283703
"oases3_k43_Locus_3109_Transcript_8_1",-7.08883805241732,1.68129111115456,10.6239665598526,0.00111631336898074,0.0143992465955066
"oases3_k49_Locus_17957_Transcript_4_1",-3.23299917947947,4.64169001236018,10.6223020836262,0.0011173186258117,0.0144055037352092
"oases3_k25_Locus_14604_Transcript_3_1",-7.09014260433233,1.30677371050742,10.6200358280173,0.00111868879845712,0.0144164576940304
"oases2_CL4675Contig1_1",-5.04297281409154,2.18814176707464,10.6180941981005,0.00111986405514883,0.0144248907643218
"oases3_CL22384Contig1_2",-3.53321083152156,5.856785975876,10.6167239930964,0.00112069418352311,0.0144288724865128
"oases6_k49_Locus_1061_Transcript_16_2",-4.29464002131458,2.41175964518956,10.6143100653869,0.00112215815814422,0.0144410074496497
"oases6_k43_Locus_26607_Transcript_3_1",5.38630591983345,5.2776745281373,10.6125369545507,0.00112323472892307,0.0144481479715725
"TRINITY_DN36722_c4_g1_i2",-5.41454427111235,1.99779741743011,10.6058003594811,0.00112733448840476,0.0144916758877578
"oases3_k25_Locus_11178_Transcript_6_1",-8.32893066243614,2.3937904992963,10.6052579371825,0.00112766525377764,0.0144916758877578
"oases6_k49_Locus_40992_Transcript_1_1",4.88867309081464,3.07438178093665,10.6021266017241,0.00112957664082033,0.0145095062573647
"oases2_CL9288Contig1_1",-7.45981389884317,1.32405033205712,10.5976992055302,0.0011322847462705,0.0145375492643558
"oases2_CL11459Contig1_1",-5.07047295603,1.37599983884532,10.5950091520053,0.00113393337825035,0.0145449214722999
"oases6_CL19251Contig1_1",-4.52306761420367,2.17773208054619,10.5948141235052,0.00113405299820875,0.0145449214722999
"oases6_k43_Locus_441_Transcript_1_1",-5.06197760284182,2.37719896725784,10.593943292981,0.00113458727444852,0.0145449214722999
"oases3_k49_Locus_606_Transcript_26_2",7.30865634615369,1.65559971324181,10.5928507679586,0.00113525792595222,0.0145449214722999
"oases6_k25_Locus_28965_Transcript_3_1",6.9796820911283,3.37768718933599,10.5924810812435,0.00113548495064318,0.0145449214722999
"oases3_k49_Locus_20903_Transcript_3_1",-6.78290107663667,1.38328451010218,10.5885076329851,0.00113792794783736,0.0145614433126027
"TRINITY_DN37034_c2_g1_i5",-7.23626659843543,1.55677529941692,10.5876849996232,0.00113843439197027,0.0145614433126027
"oases2_k25_Locus_13779_Transcript_3_1",3.53672796155208,4.93963311747899,10.5873483121157,0.00113864173526022,0.0145614433126027
"oases3_k25_Locus_22241_Transcript_3_1",-5.26379909484983,2.06766613144869,10.5869648025426,0.00113887795966987,0.0145614433126027
"oases6_k25_Locus_1267_Transcript_12_2",5.35323502449428,3.46099286224228,10.5857355956114,0.00113963542927196,0.0145617011029997
"oases3_k31_Locus_2622_Transcript_1_1",4.9119371507969,2.13660853027424,10.584869742277,0.00114016929678542,0.0145617011029997
"oases6_k31_Locus_35587_Transcript_4_1",7.58650511770619,2.11117290828951,10.5843732415196,0.00114047554316481,0.0145617011029997
"oases3_k43_Locus_13144_Transcript_11_1",-3.17581527931164,3.63480647123154,10.5819294952832,0.00114198408229694,0.0145742429378486
"oases6_k25_Locus_25285_Transcript_1_1",3.77552977920631,3.67268667750649,10.5805900615803,0.00114281177903392,0.0145780881660826
"oases2_CL13938Contig1_1",-7.67232073274189,1.35737079350493,10.5715727335911,0.0011483998137026,0.0146382193390927
"oases3_k49_Locus_79140_Transcript_1_1",-6.43461271232527,0.854724631740833,10.5712782861442,0.0011485827480266,0.0146382193390927
"oases6_k31_Locus_2303_Transcript_2_1",-5.07469034456796,3.10566941374742,10.5687915129176,0.00115012890704173,0.014651182130457
"TRINITY_DN29382_c1_g1_i1",-7.44266230865639,1.69106121694673,10.5633463361749,0.00115352182044608,0.0146876474921535
"oases2_CL6396Contig1_1",-6.78880318639587,1.33244247447605,10.5567461731497,0.00115764799075439,0.0147257978647722
"TRINITY_DN38541_c5_g1_i1",-6.13375875999339,0.718212157536884,10.5563680855432,0.00115788480842369,0.0147257978647722
"oases3_k49_Locus_83777_Transcript_1_1",-6.70281383358011,0.988463097810248,10.5560034791376,0.00115811322847815,0.0147257978647722
"oases6_k49_Locus_24837_Transcript_2_1",2.72654806621584,5.43439995823583,10.5529329710165,0.00116003866202788,0.0147435111088573
"oases6_k43_Locus_10489_Transcript_1_1",-6.75390579543728,0.953688082373254,10.549945667993,0.00116191502824111,0.0147605847670226
"oases2_CL2671Contig1_1",-4.62144344021094,2.55617000803956,10.5450993978076,0.00116496557137494,0.0147925522850333
"oases2_k49_Locus_2722_Transcript_4_1",-5.1380186051502,4.33865834504238,10.5404573126963,0.00116789518612359,0.0148229556757592
"TRINITY_DN29676_c0_g1_i1",-7.03515891655705,1.38729912923013,10.5365587539811,0.00117036132040465,0.0148474514004976
"oases3_CL36Contig6_1",-2.98404107311483,5.29705342706256,10.5338717395417,0.00117206412759563,0.0148575438737771
"TRINITY_DN40802_c4_g1_i1",-4.45016141584018,2.71179070473935,10.5336104478076,0.00117222984632783,0.0148575438737771
